9.442e-003,0.142,8.717e-002,1.82e-002
-1.57e-003,0.9983,5.544e-002,1.009
-1.365e-002,0.117,0.9034,3.02e-002
0.9679,2.87e-002,1.591e-002,1.29e-002
1.526e-002,0.8448,0.1194,8.045e-003
-3.107e-002,0.9921,0.9457,1.07
0.9681,2.861e-002,1.599e-002,1.29e-002
7.136e-002,6.086e-002,3.344e-002,1.178e-002
9.608e-003,0.1384,9.798e-002,1.664e-002
0.6208,0.389,0.2365,0.9453
0.9437,6.166e-002,1.254e-002,1.01
2.878e-004,7.099e-002,0.7609,0.7732
9.308e-003,0.1459,9.382e-002,1.826e-002
0.9677,3.237e-002,1.635e-002,1.293e-002
1.287e-003,0.8068,0.352,1.128e-002
3.169e-003,-1.299e-002,8.615e-003,0.989
-4.27e-003,1.002,9.927e-002,0.9899
1.791e-002,0.8248,0.154,7.32e-003
4.044e-003,-3.91e-002,-2.963e-002,1.022
0.9122,9.638e-002,0.115,0.9904
1.747e-002,-1.22e-002,-2.844e-002,0.9842
0.9682,2.86e-002,1.593e-002,1.294e-002
1.856e-003,0.8079,0.5199,1.158e-002
1.422e-003,0.4057,0.9126,8.906e-003
1.22e-002,-1.102e-002,-4.092e-002,0.9889
-5.465e-003,0.6242,0.8731,8.224e-003
-1.568e-002,1.011,0.1467,0.9952
7.151e-003,-1.703e-002,-3.132e-002,0.9937
2.295e-003,0.2703,0.3565,3.3e-002
5.595e-003,0.2595,0.1795,6.736e-002
8.694e-003,0.1583,0.108,2.227e-002
9.286e-003,4.161e-002,-3.087e-002,0.9293
5.752e-003,0.2045,0.278,2.853e-002
1.309e-002,-2.728e-002,-3.231e-002,1.002
-2.721e-004,0.2249,0.7402,0.7272
4.854e-003,0.1234,0.8777,4.436e-003
-7.568e-003,0.5973,0.9,5.708e-003
-1.226e-002,0.576,0.8701,0.1212
3.62e-003,0.8381,0.5529,7.148e-003
5.094e-003,4.608e-002,1.572e-002,0.9252
-3.549e-003,0.2973,0.6495,0.5894
-8.21e-002,1.023,0.1777,0.9981
9.114e-003,0.169,0.1379,2.19e-002
-1.137e-002,0.769,0.528,9.381e-002
-3.047e-002,1.052,0.9333,0.996
0.9956,9.753e-003,-3.598e-003,1.022
2.535e-003,4.825e-002,0.7853,0.9145
4.419e-003,1.021,0.8661,1.
-8.029e-004,0.4032,0.8913,4.522e-003
-2.758e-002,6.676e-003,0.8492,1.027
0.5125,0.4912,0.1097,0.9318
3.802e-003,0.2675,0.347,5.15e-002
0.9926,1.237e-002,-1.206e-002,1.014
1.155e-003,0.8006,0.1045,1.029e-002
0.2641,0.7588,0.6619,1.031
2.499e-002,0.8492,0.1346,5.363e-003
-8.207e-003,0.1125,0.9012,2.371e-002
-3.508e-003,0.3416,0.4229,0.1939
-0.1145,1.035,0.4073,1.004
7.925e-003,0.8474,0.2972,5.693e-003
8.012e-003,-2.685e-002,-3.678e-002,1.007
-9.901e-003,0.1213,0.9029,2.638e-002
-4.627e-003,0.6225,9.034e-002,0.1271
-2.904e-003,0.2253,0.7908,0.6161
9.004e-003,0.1575,0.1205,1.585e-002
0.9608,4.496e-002,1.808e-002,1.015
1.267e-002,-2.77e-002,-2.947e-002,1.003
8.674e-003,0.1626,0.1138,2.381e-002
0.7738,0.2407,0.3047,0.9991
-3.829e-003,0.7406,9.455e-002,0.1208
0.9644,2.886e-002,1.596e-002,1.302e-002
-5.366e-002,1.048,0.9528,1.006
0.8955,0.1105,5.204e-002,0.9674
0.9001,0.1082,0.1041,1.01
1.985e-002,0.8459,0.1499,5.991e-003
3.049e-003,0.8213,9.621e-002,8.925e-003
-7.062e-002,1.051,0.9385,1.006
1.858e-003,6.905e-002,0.66,0.7966
5.661e-002,0.3749,0.7636,7.052e-003
-7.155e-003,5.203e-002,0.2454,0.9343
-2.709e-003,0.5143,0.9367,1.214e-002
-6.314e-003,-3.122e-002,0.8421,0.9735
2.014e-004,0.3124,0.9028,1.257e-002
0.9644,2.948e-002,1.64e-002,1.286e-002
1.077e-003,0.4184,0.2038,0.4838
2.025e-002,0.5137,0.8426,3.901e-002
1.414e-002,-1.575e-002,-2.658e-002,0.9884
1.495e-002,4.901e-003,8.551e-002,0.9613
6.988e-003,0.1986,0.1718,3.281e-002
3.629e-003,0.4029,0.8465,6.369e-003
0.9513,5.414e-002,2.401e-002,0.964
2.481e-003,0.4249,0.8129,9.194e-003
-7.772e-003,0.7469,0.4984,1.618e-002
3.544e-004,0.2765,0.3782,0.1308
1.402e-002,1.015,0.9368,1.002
0.9585,4.718e-002,1.57e-002,1.015
0.9657,1.248e-002,1.803e-002,3.301e-002
2.165e-002,0.8531,0.2539,5.518e-003
4.065e-003,-2.402e-002,7.9e-002,1.005
0.9663,5.006e-002,1.826e-002,1.3e-002
-8.871e-004,0.7915,0.3989,6.481e-003
1.285e-002,-1.446e-002,-1.503e-002,0.9872
-2.164e-002,-7.883e-003,0.8473,1.018
7.442e-003,0.1508,8.558e-002,0.7824
2.138e-002,0.7846,0.5613,1.288e-002
-3.256e-002,1.051,0.95,0.9975
-5.821e-004,0.807,0.3802,5.848e-003
0.9682,2.86e-002,1.598e-002,1.303e-002
-6.556e-003,1.003,6.042e-002,0.9967
3.045e-003,0.3896,0.152,0.4591
8.061e-003,0.1699,0.1195,2.757e-002
2.492e-002,0.9994,0.7841,0.9904
-4.539e-002,1.052,0.9532,1.003
-6.246e-003,0.3805,0.6152,0.1548
-1.117e-002,0.7831,0.9467,1.041e-002
-4.05e-002,1.049,0.9385,1.002
1.852e-002,0.1303,0.3224,4.099e-003
-6.445e-003,1.032,0.9294,0.9934
0.9685,2.846e-002,1.59e-002,1.725e-002
0.9995,5.74e-003,-8.861e-003,1.024
-4.041e-003,0.11,0.9032,2.007e-002
0.9956,9.524e-003,-9.394e-003,1.02
1.298e-002,0.182,0.1146,1.954e-002
6.728e-004,0.9972,8.643e-002,0.9868
4.964e-003,5.404e-002,0.3209,0.9063
-2.458e-002,0.8158,9.218e-002,3.774e-002
-1.083e-002,0.1096,0.901,2.648e-002
-5.776e-003,1.003,5.6e-002,1.005
9.77e-002,0.8645,0.4396,6.537e-003
0.9911,1.598e-002,4.72e-002,1.015
1.461e-002,0.4836,0.723,9.843e-003
-2.283e-004,0.507,0.6472,5.734e-003
0.5452,0.8154,0.1121,1.146e-002
-5.862e-003,0.7357,0.8481,7.72e-003
9.035e-003,0.8411,0.5574,1.016e-002
4.524e-002,0.1681,0.8562,3.659e-003
1.806e-002,0.8713,0.533,7.471e-003
0.9143,9.277e-002,7.031e-002,0.9933
-4.886e-002,1.028,0.9498,1.03
-8.947e-003,0.5334,0.4117,0.2955
-3.011e-002,1.011,0.1841,0.9982
2.206e-003,0.9946,5.664e-002,0.9935
-5.097e-003,0.7413,0.2797,1.543e-002
0.968,2.922e-002,1.697e-002,1.294e-002
-2.59e-002,1.048,6.912e-002,0.9928
-3.609e-003,0.2668,0.905,1.805e-002
-2.883e-002,8.289e-003,0.8502,1.029
9.003e-003,0.1515,0.1,2.115e-002
1.609e-002,0.7762,0.2088,6.07e-003
0.968,2.942e-002,2.891e-002,2.478e-002
9.639e-003,0.1377,9.217e-002,1.663e-002
4.286e-003,0.2349,0.2477,5.324e-002
2.389e-002,0.7148,0.7972,7.578e-003
3.63e-004,0.2392,0.7304,0.6907
0.9664,2.856e-002,1.588e-002,1.289e-002
0.3628,0.6626,0.6814,1.112
3.102e-004,0.2492,0.3982,0.1592
8.711e-003,-8.699e-003,-2.86e-002,0.9807
-9.595e-003,0.6041,0.9273,0.1042
7.615e-003,0.1828,0.145,2.544e-002
2.123e-003,0.6799,0.1133,5.566e-003
8.58e-004,4.131e-002,0.7473,0.9317
9.535e-003,0.1401,8.617e-002,1.753e-002
0.9637,3.715e-002,1.693e-002,1.621e-002
5.927e-004,0.1169,0.752,0.825
-5.384e-002,1.036,0.9481,1.021
1.544e-002,0.843,0.1004,5.873e-003
4.888e-003,0.219,0.2149,5.703e-002
1.726e-002,4.747e-003,0.1046,0.9584
5.668e-003,0.292,0.919,1.03e-002
7.096e-003,0.121,0.481,0.8397
-5.857e-004,0.3556,0.3117,0.2311
-7.417e-003,0.7722,0.8329,6.049e-003
8.726e-003,0.1567,0.1137,2.315e-002
-3.989e-002,1.049,0.8876,0.9978
-6.441e-003,1.004,8.437e-002,0.9948
1.044e-003,0.2003,0.5077,0.7586
-6.074e-003,1.015,0.4081,0.9921
0.9676,3.766e-002,9.032e-003,1.007
-2.31e-002,1.011,0.1547,0.9956
2.424e-002,0.2398,0.3522,0.5679
-1.361e-002,1.013,7.647e-002,0.9955
-8.159e-003,1.005,6.12e-002,0.9959
3.77e-003,3.636e-002,0.6039,0.9288
0.9801,2.641e-002,3.658e-002,1.008
0.9717,2.589e-002,1.379e-002,9.372e-002
0.4639,-0.3245,0.6578,0.573
1.673e-002,-3.946e-002,0.8245,0.8655
-2.897e-004,0.2247,0.668,0.7262
-6.344e-003,0.6882,0.9117,6.675e-003
0.9683,2.859e-002,1.59e-002,1.315e-002
8.203e-003,0.1687,0.1509,2.095e-002
9.195e-003,0.1483,0.1513,1.439e-002
1.27e-003,0.6539,0.2983,7.105e-003
0.934,7.035e-002,-4.133e-003,0.9808
-3.681e-002,1.042,0.6473,0.9948
0.528,0.4897,0.4487,1.04
1.121e-002,3.362e-002,-3.274e-002,0.9379
6.092e-003,0.1006,0.6985,0.8318
3.373e-002,0.3592,0.7321,7.605e-003
2.35e-003,0.7155,0.5559,6.626e-003
9.31e-003,0.146,0.6412,1.246e-002
1.164e-002,0.8402,0.1162,5.534e-003
0.3931,0.6138,0.2315,0.9175
1.845e-002,-4.257e-002,-2.958e-002,1.014
4.658e-003,0.6271,0.8826,1.737e-002
1.759e-002,0.8469,0.1454,6.456e-003
0.9441,7.618e-002,0.8073,1.347e-002
1.969e-003,0.2244,0.9096,1.296e-002
5.438e-003,0.1439,0.6694,4.365e-003
-8.968e-002,1.022,0.1032,0.9781
-6.089e-003,0.6906,0.9232,1.058e-002
-5.31e-003,0.8003,0.5959,5.459e-003
-2.001e-002,1.047,0.9176,0.9951
-5.773e-002,1.029,0.9506,1.029
-3.569e-002,1.054,0.9534,1.002
2.585e-002,-3.204e-002,0.8224,0.8918
-2.956e-002,5.366e-003,0.8501,1.033
0.3018,0.7047,0.2375,0.9482
-1.057e-002,0.7013,0.4192,0.1636
-6.151e-002,1.056,0.9192,0.999
6.699e-003,-1.733e-002,0.1545,0.9962
2.949e-003,3.333e-002,0.7258,0.9052
-3.318e-003,1.026,0.7723,0.9844
-3.62e-003,0.666,0.9515,1.059e-002
1.242e-002,0.3637,0.8533,1.759e-002
-2.743e-002,1.583e-003,0.8494,1.033
3.197e-002,0.8575,0.2752,5.685e-003
4.991e-003,0.2138,0.2187,6.589e-002
-2.242e-002,3.347e-003,0.7765,1.023
1.424e-002,-1.965e-002,-2.658e-002,0.9949
8.243e-003,0.1681,0.1315,2.691e-002
1.464e-002,-1.811e-002,-2.316e-002,0.9917
0.9876,1.993e-002,6.093e-002,1.012
2.509e-002,0.8473,0.1174,5.419e-003
0.9955,1.024e-002,8.781e-003,1.02
1.,4.779e-003,-9.632e-003,1.019
2.71e-003,6.767e-002,0.2698,0.9091
-2.36e-002,1.043,0.7989,0.9951
0.9677,2.856e-002,1.588e-002,1.313e-002
1.022e-004,0.1874,0.6866,0.7605
-8.991e-003,0.52,0.7079,9.824e-002
4.806e-004,0.2986,0.3467,0.1052
-3.124e-003,0.4031,0.8975,4.071e-002
2.342e-003,0.7279,0.1364,6.488e-003
0.9682,2.861e-002,1.593e-002,1.29e-002
5.396e-003,0.2192,0.2522,3.163e-002
6.222e-003,-2.474e-002,-2.901e-002,1.005
-9.731e-003,0.3391,0.8315,2.17e-002
-6.147e-003,0.2224,0.8768,2.016e-002
2.976e-003,0.7974,9.837e-002,6.985e-003
1.356e-002,0.8448,0.1576,6.833e-003
-2.133e-002,1.03,0.8202,0.995
-2.71e-002,1.034e-002,0.8403,1.027
-2.828e-003,0.8459,0.7791,1.065e-002
-6.047e-003,0.3085,0.8496,1.839e-002
-3.196e-002,1.03,0.448,1.001
2.696e-003,0.1622,0.3512,0.7478
-5.057e-002,1.029,0.9199,1.022
0.9682,3.757e-002,2.029e-002,1.001
1.197e-002,0.8343,0.1488,5.847e-003
1.04e-002,0.122,0.2117,1.119e-002
0.9843,2.045e-002,-1.226e-002,1.003
-7.193e-004,4.536e-002,0.7794,0.9309
1.003,1.76e-003,-1.125e-002,1.026
-2.193e-002,6.477e-002,0.8414,0.9224
3.96e-003,0.161,0.8715,5.247e-003
1.451e-002,0.9824,5.534e-002,0.9941
1.312e-002,9.396e-002,0.4401,6.208e-003
4.684e-003,0.2688,0.192,0.1369
-1.847e-002,7.362e-002,0.8438,0.9209
-3.909e-003,1.001,5.546e-002,1.01
0.9682,2.861e-002,1.596e-002,1.291e-002
1.634e-002,2.253e-003,-3.855e-002,0.9723
-1.843e-004,0.5875,0.9446,2.372e-002
1.503e-002,0.4305,0.8433,7.488e-003
4.763e-003,0.1747,0.8996,1.107e-002
-4.018e-003,0.7198,0.9309,6.926e-003
8.216e-003,0.8463,0.1809,7.016e-003
0.8063,0.2042,0.182,1.036
-2.996e-003,0.9997,5.57e-002,1.006
-4.327e-003,0.7109,0.5722,6.959e-002
7.771e-003,0.1782,0.1285,3.429e-002
-8.477e-003,0.7639,0.8906,1.054e-002
-4.692e-003,0.7237,0.8985,7.905e-003
1.386e-002,-2.468e-003,-3.585e-002,0.9775
3.719e-003,0.1408,0.9043,1.226e-002
9.531e-003,0.1401,8.637e-002,1.746e-002
0.637,0.369,0.1303,0.9517
-1.286e-002,1.04,0.9242,0.998
3.994e-003,0.2284,0.2606,6.41e-002
-1.895e-002,0.3242,0.534,0.6311
1.039e-002,0.8494,0.2955,6.216e-003
1.065e-002,0.3796,0.2426,0.3896
-9.107e-003,0.4782,0.491,0.3003
3.666e-003,0.3601,0.8877,8.536e-003
6.156e-003,7.911e-002,0.1305,0.8779
-4.86e-004,0.2375,0.4538,0.2175
-6.94e-004,0.7966,0.7877,6.765e-003
-3.026e-002,1.048,0.946,1.002
-5.917e-003,0.3988,0.8412,0.2234
0.9692,3.625e-002,1.235e-002,1.002
-2.965e-003,0.689,0.1098,0.1631
-5.833e-003,0.1834,0.907,2.252e-002
1.078e-002,2.576e-002,0.2486,0.9459
1.047e-002,0.9859,7.963e-002,0.9723
4.642e-003,0.5587,0.1022,7.541e-003
-4.62e-002,1.018,0.2443,0.995
-2.492e-003,0.2754,0.5962,0.613
0.9686,2.837e-002,1.572e-002,1.964e-002
-6.774e-003,1.003,5.624e-002,0.9999
0.9675,2.982e-002,1.686e-002,1.369e-002
7.286e-002,0.5256,0.2212,6.717e-003
2.989e-003,0.7418,9.017e-002,8.53e-003
0.9684,2.852e-002,1.685e-002,1.845e-002
0.8977,0.1133,0.1744,1.019
0.968,3.162e-002,1.621e-002,1.292e-002
5.515e-002,0.4759,0.6769,3.854e-002
4.677e-003,0.399,0.7181,8.099e-003
-7.598e-003,0.658,0.1652,2.025e-002
2.602e-002,0.8382,0.1386,5.429e-003
7.295e-002,0.5035,0.4518,1.931e-002
-5.341e-003,0.7881,0.1615,7.062e-002
3.841e-003,-3.86e-002,8.677e-002,1.02
-1.538e-003,0.5427,0.9205,8.118e-003
1.515e-002,-2.788e-002,-4.219e-002,1.003
2.166e-003,5.602e-002,0.7921,0.8993
8.727e-003,0.1563,0.105,2.291e-002
0.2034,0.826,0.8517,1.036
0.9681,2.866e-002,1.597e-002,1.29e-002
0.9682,2.884e-002,1.593e-002,1.293e-002
-8.064e-003,0.6728,0.3728,0.204
1.141e-002,0.9856,5.394e-002,1.028
5.407e-003,0.1159,0.5586,0.8529
1.246e-002,0.1539,-1.782e-002,0.7993
0.3411,0.6669,0.2696,0.9459
-1.837e-002,1.02,0.2496,0.9948
-2.189e-002,-1.185e-002,0.8474,1.02
-2.34e-002,1.955e-002,0.8483,1.002
7.788e-003,0.2001,0.1757,4.432e-002
1.18e-002,-1.471e-002,1.693e-002,0.9803
-1.515e-002,0.6434,0.6896,0.1668
6.47e-003,0.1979,0.8675,1.153e-002
0.6732,0.34,0.2964,1.015
4.371e-003,0.8346,8.573e-002,7.915e-003
9.378e-003,0.1437,8.836e-002,1.862e-002
2.791e-002,0.3159,0.9096,7.48e-003
1.607e-002,-3.575e-002,-3.492e-002,0.9886
1.017e-002,0.8415,0.1856,8.24e-003
-3.221e-003,0.1552,0.9033,1.91e-002
3.747e-003,0.2292,0.3138,4.84e-002
9.245e-003,0.1465,9.415e-002,1.88e-002
-4.027e-003,0.182,0.2791,0.7068
-2.681e-002,1.274e-002,0.8466,1.022
0.8282,6.454e-002,0.2993,1.166e-002
7.498e-003,0.2043,0.9077,6.224e-003
0.9683,2.87e-002,1.613e-002,1.323e-002
0.8387,0.1652,1.126e-002,0.9996
1.266e-003,0.7641,0.1808,7.397e-003
9.497e-003,0.1408,8.498e-002,1.786e-002
0.2707,0.7562,0.7596,1.058
9.379e-003,0.1103,0.862,4.729e-003
1.012e-003,0.7081,0.7148,7.668e-003
6.131e-003,0.4656,0.3951,3.008e-002
0.1524,0.8454,4.815e-002,0.9722
-5.83e-003,0.6723,0.7451,5.613e-002
0.9876,2.034e-002,7.281e-002,1.012
0.1434,0.862,0.2583,0.9275
0.9013,0.1076,0.1147,1.026
3.024e-003,-1.484e-002,0.7923,0.8714
0.387,0.6321,0.5381,0.9982
-8.823e-003,1.006,5.669e-002,0.9957
0.3632,0.6579,0.5804,1.065
0.9687,2.83e-002,1.581e-002,2.213e-002
6.14e-003,-1.708e-002,6.192e-002,0.9912
9.201e-003,0.1475,9.677e-002,1.949e-002
9.659e-003,0.1395,8.511e-002,1.747e-002
2.005e-002,0.8503,0.1751,5.453e-003
7.014e-003,0.8197,0.211,6.118e-003
0.9672,3.105e-002,1.762e-002,1.372e-002
1.005,5.972e-005,-1.479e-002,1.01
-9.33e-003,1.038,0.9235,1.
0.8866,0.1176,8.186e-003,0.9958
1.072e-002,-8.992e-003,-2.214e-002,0.9826
4.943e-003,0.1046,0.8754,5.253e-003
-4.919e-003,1.031,0.9459,1.01
-4.885e-004,0.1306,0.7473,0.7995
8.631e-004,0.5984,0.9104,8.19e-003
9.361e-003,0.1435,8.829e-002,1.86e-002
0.6318,0.3736,0.1394,0.8647
0.3919,0.6387,0.8131,1.109
1.648e-002,6.72e-003,1.774e-003,0.9626
0.9671,3.551e-002,1.757e-002,1.294e-002
3.452e-003,0.4738,0.2006,9.089e-002
-3.176e-003,0.181,0.8828,1.751e-002
1.747e-002,0.1297,0.8649,6.091e-003
-1.633e-002,0.15,0.9002,3.268e-002
-1.004e-004,0.6474,0.4466,6.212e-003
2.05e-003,0.3811,0.4265,1.268e-002
1.501e-003,0.2187,0.5605,3.318e-002
1.332e-002,-2.666e-003,0.232,0.974
0.9853,2.044e-002,9.916e-003,1.021
0.9681,2.874e-002,1.597e-002,1.3e-002
-9.752e-003,1.01,0.1831,0.9957
1.866e-002,-3.014e-002,1.241e-003,0.9962
1.007,-2.267e-003,-1.369e-002,1.028
9.145e-003,0.1057,0.1588,0.8287
4.117e-003,0.3146,0.8107,9.081e-003
0.9683,2.875e-002,1.955e-002,1.529e-002
1.349e-003,4.54e-002,0.7777,0.881
0.9682,2.869e-002,1.707e-002,1.299e-002
0.7386,0.2687,0.1343,0.9616
5.556e-004,0.422,0.8996,7.59e-003
2.451e-002,0.4444,0.818,7.636e-003
-4.847e-003,0.5225,0.9207,3.105e-002
0.9677,3.162e-002,1.629e-002,1.291e-002
7.501e-002,0.1336,0.8682,7.638e-003
1.17e-002,0.4607,0.5959,3.117e-002
0.1931,6.543e-002,4.035e-002,8.473e-002
-1.019e-002,1.009,0.1179,0.9957
0.9683,2.858e-002,1.589e-002,1.341e-002
0.9672,3.029e-002,3.623e-002,1.545e-002
-6.656e-004,0.9979,8.089e-002,0.994
-8.752e-003,7.107e-002,0.6377,0.9282
0.9801,2.585e-002,2.087e-002,1.014
2.614e-003,0.8257,9.231e-002,1.062e-002
4.532e-004,8.741e-002,0.7782,0.8486
-1.638e-003,0.7655,0.1153,9.501e-002
-6.058e-005,0.8322,0.172,5.809e-003
-4.462e-003,1.005,0.1606,0.9933
1.778e-002,-4.165e-002,-2.341e-002,1.015
2.026e-002,0.1918,5.577e-002,0.3547
1.393e-002,6.59e-004,1.764e-002,0.9711
-1.306e-003,0.8297,0.106,1.347e-002
8.6e-003,0.1338,0.3905,4.955e-003
3.314e-002,0.7308,0.4568,6.902e-003
0.9776,3.002e-002,6.703e-002,1.006
-1.131e-003,0.5438,0.7999,4.98e-002
4.878e-004,-3.608e-002,0.1715,1.025
-2.137e-002,1.016,0.1789,0.9935
1.352e-002,1.697e-002,0.1262,0.9469
-1.7e-002,-1.298e-002,0.8108,1.023
1.515e-002,-5.899e-003,-2.948e-002,0.977
0.9568,4.831e-002,8.911e-003,0.989
-1.341e-002,-2.04e-002,0.3412,1.028
5.598e-003,0.8446,0.1585,6.256e-003
-4.362e-003,1.001,5.684e-002,0.9985
5.039e-002,0.1461,0.5409,0.5687
-1.093e-003,0.2799,0.4142,0.1839
8.291e-003,0.3894,0.8137,8.839e-003
5.805e-003,0.2051,0.294,3.648e-002
1.06e-002,0.8425,8.667e-002,6.617e-003
9.776e-003,0.1378,8.83e-002,1.689e-002
9.795e-003,0.1396,9.141e-002,1.723e-002
-0.113,1.074,0.1772,0.9883
0.9682,2.968e-002,1.601e-002,1.291e-002
-2.853e-003,0.3164,0.5667,0.1218
-7.149e-003,0.5546,0.8597,0.1937
1.624e-002,0.8456,0.1274,5.496e-003
7.137e-003,0.1531,0.4098,1.362e-002
0.1153,0.9126,0.8842,1.036
-2.643e-002,1.048,0.9449,1.003
0.9683,2.86e-002,1.623e-002,1.339e-002
0.9922,1.26e-002,-1.243e-002,0.9986
9.232e-003,0.1632,0.6374,0.5278
2.223e-002,0.3946,0.894,4.692e-002
0.9666,2.981e-002,1.618e-002,1.289e-002
-2.701e-002,1.05,0.8618,0.9944
-4.73e-003,0.404,0.5405,7.934e-002
-3.179e-002,1.052,0.9511,1.001
0.9214,8.277e-002,-2.412e-003,0.9739
4.027e-003,-6.534e-003,0.7876,0.9606
1.266e-002,0.8416,0.1077,5.837e-003
6.974e-003,0.1976,0.1431,2.726e-002
-1.373e-002,0.6016,0.2168,0.2856
0.58,0.639,8.321e-002,0.2408
